perfil,cenario,run,Aleatório_custo,Aleatório_cobertura,Aleatório_overlaps,Aleatório_conectividade,PSO_custo,PSO_cobertura,PSO_overlaps,PSO_conectividade,GWO_custo,GWO_cobertura,GWO_overlaps,GWO_conectividade,WOA_custo,WOA_cobertura,WOA_overlaps,WOA_conectividade,SSA_custo,SSA_cobertura,SSA_overlaps,SSA_conectividade,CS_custo,CS_cobertura,CS_overlaps,CS_conectividade
B_transicao,250x250_suficiente,3,0.29153425041195347,0.452,11,1.0,0.1839768202671861,0.6342,4,1.0,0.18684386847421267,0.6276,5,1.0,0.19347772938114272,0.6141,4,1.0,0.20954656658285276,0.5918,5,1.0,0.21189002757801703,0.5853,3,1.0
B_transicao,250x250_suficiente,4,0.2948984270922811,0.4473,9,1.0,0.17827855185176245,0.6441,3,1.0,0.17997320210675938,0.6401,1,1.0,0.20425794002427933,0.593,3,1.0,0.22888940396712742,0.5563,4,1.0,0.2234729160249469,0.5604,6,1.0
B_transicao,250x250_suficiente,5,0.5181084368249393,0.3863,7,0.3333,0.17811692317466685,0.6444,4,1.0,0.18958104056396008,0.6216,3,1.0,0.21491497219461206,0.5704,2,1.0,0.21971005067887026,0.575,7,1.0,0.22794540017267867,0.5537,7,1.0
B_transicao,250x250_suficiente,6,0.28319693561104226,0.4686,8,1.0,0.17795775075954606,0.6441,2,1.0,0.17842394140763396,0.6432,1,1.0,0.21940839992524103,0.5638,4,1.0,0.2215904900162441,0.5714,9,1.0,0.21733422367707717,0.5794,7,1.0
B_transicao,250x250_suficiente,7,0.29377078730250133,0.4435,9,1.0,0.17819425419148768,0.6437,2,1.0,0.18297170114058983,0.6366,5,1.0,0.19608980226899106,0.6084,3,1.0,0.2259201952865089,0.561,8,1.0,0.22784151508453726,0.559,7,1.0
B_transicao,250x250_suficiente,8,0.38061494712019606,0.461,6,0.6667,0.1794756394819301,0.6422,7,1.0,0.1806841183501043,0.639,3,1.0,0.2024124464600655,0.5952,0,1.0,0.23093767193385262,0.5514,8,1.0,0.2329317756110429,0.5496,6,1.0
B_transicao,250x250_suficiente,9,0.38669255936923674,0.4037,10,0.7778,0.18082976193507266,0.6393,3,1.0,0.19213070528249696,0.6163,5,1.0,0.20583509840153472,0.5886,1,1.0,0.22159512077129012,0.5697,6,1.0,0.23133627282451508,0.5469,5,1.0
B_transicao,250x250_suficiente,10,0.41525788940479025,0.457,5,0.5556,0.18027363430687673,0.64,4,1.0,0.22845536255700682,0.554,7,1.0,0.18717455081346662,0.6269,4,1.0,0.20496434387082466,0.5993,6,1.0,0.2114612200797377,0.5875,7,1.0
B_transicao,250x250_suficiente,11,0.31444398197817647,0.5144,4,0.7778,0.17893853914952618,0.6429,3,1.0,0.22508017779445952,0.5615,9,1.0,0.18094986713090014,0.639,4,1.0,0.2183278760588697,0.5773,4,1.0,0.21009703813644767,0.5894,6,1.0
B_transicao,250x250_suficiente,12,0.39353685344772193,0.4325,5,0.6667,0.18416186283678934,0.6347,5,1.0,0.1803558350094627,0.6405,3,1.0,0.19581188817368989,0.6085,2,1.0,0.21052548401485444,0.5881,5,1.0,0.22865678651642482,0.5545,7,1.0
B_transicao,250x250_suficiente,13,0.4235786037962018,0.3818,10,0.6667,0.1825276051998034,0.6366,9,1.0,0.18026648214376573,0.6397,3,1.0,0.1872680772379816,0.6286,6,1.0,0.21859232974120327,0.5751,7,1.0,0.22564922899761808,0.5635,6,1.0
B_transicao,250x250_suficiente,14,0.33475556551072116,0.4795,6,0.7778,0.19606025740253477,0.6085,5,1.0,0.2099482714875119,0.59,6,1.0,0.19682631722492308,0.6066,2,1.0,0.21855930907466956,0.5684,6,1.0,0.22479342079013556,0.5639,6,1.0
B_transicao,250x250_suficiente,15,0.38901621616391185,0.3916,11,0.7778,0.18415541176717176,0.6351,5,1.0,0.18324195498967075,0.6354,5,1.0,0.20166049859664215,0.5967,2,1.0,0.22265431766023824,0.5626,5,1.0,0.2163731265841678,0.581,7,1.0
B_transicao,250x250_suficiente,16,0.44804732018902593,0.413,10,0.5556,0.1826802532391439,0.6369,7,1.0,0.18769796535300232,0.625,1,1.0,0.20034457563278052,0.601,4,1.0,0.2063469659543332,0.594,5,1.0,0.22207391455805336,0.5682,6,1.0
